status,card_id,answer,deleted_objects,removed_audios,cleared_audio,error
updated,5c27c254-77b4-4e5c-b903-fed297d62a16,Ï,cards/5c27c254-77b4-4e5c-b903-fed297d62a16/audio.mp3,,yes,
updated,5c567445-cf8f-4170-a48f-5809825487e1,य,cards/5c567445-cf8f-4170-a48f-5809825487e1/audio.mp3,,yes,
updated,5c73593e-116c-4328-b2d2-a3cd5b936f96,T,cards/5c73593e-116c-4328-b2d2-a3cd5b936f96/audio.mp3,,yes,
updated,5c7a1dbe-3024-42a4-b7ea-e317d8e86585,8,,"ga,mt,sl",,
updated,5c7df3e4-a6c9-4749-9315-7d8ed42a771b,O,cards/5c7df3e4-a6c9-4749-9315-7d8ed42a771b/global_1776615831549.mp3,,yes,
updated,5df56a94-5413-4219-9c4b-cd5cca067190,Ψ,cards/5df56a94-5413-4219-9c4b-cd5cca067190/audio.mp3,,yes,
updated,5e1b2773-4821-4814-89c2-c04057849c6b,F,cards/5e1b2773-4821-4814-89c2-c04057849c6b/audio.mp3,,yes,
updated,5e9beabe-8c81-4153-88a6-6b1643e2cb06,Ä,cards/5e9beabe-8c81-4153-88a6-6b1643e2cb06/audio.mp3,,yes,
updated,5eee4949-3156-49bf-a167-9db106232a6e,I,cards/5eee4949-3156-49bf-a167-9db106232a6e/audio.mp3,,yes,
updated,5ef2a4e1-a926-4c6a-be70-49a39ce3a59d,S,cards/5ef2a4e1-a926-4c6a-be70-49a39ce3a59d/global_1776615849056.mp3,,yes,
updated,5fbbbbc9-bdfa-4374-a5b6-9d7a7ed6bdbf,X,cards/5fbbbbc9-bdfa-4374-a5b6-9d7a7ed6bdbf/global_1776615376110.mp3,,yes,
updated,5fbcb07e-914e-4376-b4c0-c3ed863c4a48,É,cards/5fbcb07e-914e-4376-b4c0-c3ed863c4a48/audio.mp3,,yes,
updated,6011ab16-4b98-4263-b055-78cc755365ad,11,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_11_ga.mp3,ga,,
updated,6011defe-ddfc-4b09-a443-674012cd81b6,H,cards/6011defe-ddfc-4b09-a443-674012cd81b6/audio.mp3,,yes,
updated,603b1972-7662-476b-baf7-2f672685a1ac,Ť,cards/603b1972-7662-476b-baf7-2f672685a1ac/global_1776615626619.mp3,,yes,
updated,60caa69f-fc3a-43f0-b7b4-7207c2c8a09b,J,cards/60caa69f-fc3a-43f0-b7b4-7207c2c8a09b/global_1776615680130.mp3,,yes,
updated,6171abc0-c59d-4d24-8c24-5adbaff8b651,J,cards/6171abc0-c59d-4d24-8c24-5adbaff8b651/audio.mp3,,yes,
updated,61ecccee-9eee-4426-a6f7-1a1bf8b23129,Ć,cards/61ecccee-9eee-4426-a6f7-1a1bf8b23129/global_1776615245986.mp3,,yes,
updated,61fe7c1a-8793-4df0-a9e5-723e7824cfd9,ञ,cards/61fe7c1a-8793-4df0-a9e5-723e7824cfd9/audio.mp3,,yes,
updated,62214614-35f8-4e57-8be2-a8f836a52e1c,4,,"ga,mt,sl",,
updated,626adf43-2f9a-42ca-879d-e7b9fdafeae4,L,cards/626adf43-2f9a-42ca-879d-e7b9fdafeae4/audio.mp3,,yes,
updated,62ab97ec-c505-4611-b34b-182e55cb1926,A,cards/62ab97ec-c505-4611-b34b-182e55cb1926/audio.mp3,,yes,
updated,6301d162-d57f-4e7c-b065-179ddc2c4efc,G,cards/6301d162-d57f-4e7c-b065-179ddc2c4efc/audio.mp3,,yes,
updated,631e4364-4f1f-453d-8413-ce82c73ee71f,च,cards/631e4364-4f1f-453d-8413-ce82c73ee71f/audio.mp3,,yes,
updated,63650494-bf4f-4638-a96c-8259c4a8639b,ऐ,cards/63650494-bf4f-4638-a96c-8259c4a8639b/audio.mp3,,yes,
updated,6390fac7-8537-40ac-bd1b-21edb1f4b61c,А,cards/6390fac7-8537-40ac-bd1b-21edb1f4b61c/global_1776614844336.mp3,,yes,
updated,63b26ea7-7102-4e83-a337-c0c12f865bf2,P,cards/63b26ea7-7102-4e83-a337-c0c12f865bf2/audio.mp3,,yes,
updated,6406f69c-2b72-446e-bb69-aa115e49f258,C,cards/6406f69c-2b72-446e-bb69-aa115e49f258/audio.mp3,,yes,
updated,648791ac-517a-4186-ae74-9b90febed243,0,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_0_ga.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/mt/audio_num_0_mt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sl/audio_num_0_sl.mp3","ga,mt,sl",,
updated,64c5bdca-e6df-46e9-91e9-f08fe6142d18,W,cards/64c5bdca-e6df-46e9-91e9-f08fe6142d18/audio.mp3,,yes,
updated,65158d53-5826-4e09-9973-a6af0e08e69e,U,cards/65158d53-5826-4e09-9973-a6af0e08e69e/audio.mp3,,yes,
updated,65440565-ceea-4f5b-addc-e04a1c0e7314,Ъ,cards/65440565-ceea-4f5b-addc-e04a1c0e7314/global_1776614956525.mp3,,yes,
updated,65761599-da93-41e8-b262-8255d0c5cf32,व,cards/65761599-da93-41e8-b262-8255d0c5cf32/audio.mp3,,yes,
updated,65f20a22-79e6-46d9-800d-c32383104732,Z,cards/65f20a22-79e6-46d9-800d-c32383104732/audio.mp3,,yes,
updated,6647ab7d-4ca3-46e7-884b-74933badc660,ㅍ,cards/6647ab7d-4ca3-46e7-884b-74933badc660/audio.mp3,,yes,
updated,66891c41-362f-4ade-9b42-b42d86cd3a2c,ㅓ,cards/66891c41-362f-4ade-9b42-b42d86cd3a2c/audio.mp3,,yes,
updated,66a386b4-8e7a-41ba-ba24-0f16c1f0397d,V,cards/66a386b4-8e7a-41ba-ba24-0f16c1f0397d/global_1776615734204.mp3,,yes,
updated,66a8136f-1dc8-43fa-bcf8-cbe1a6c71c07,Ь,cards/66a8136f-1dc8-43fa-bcf8-cbe1a6c71c07/global_1776614960593.mp3,,yes,
updated,677783a2-44cb-413b-94c0-74fb415b25be,ほ,cards/677783a2-44cb-413b-94c0-74fb415b25be/audio.mp3,,yes,
updated,68873337-74d4-4eaf-8e94-8d23c63e1fed,D,cards/68873337-74d4-4eaf-8e94-8d23c63e1fed/audio.mp3,,yes,
updated,689bddcd-3e47-4bb9-a36d-191a373445c3,A,cards/689bddcd-3e47-4bb9-a36d-191a373445c3/audio.mp3,,yes,
updated,6a86f225-7860-4381-ae00-5bcf605a3d73,Ā,cards/6a86f225-7860-4381-ae00-5bcf605a3d73/audio.mp3,,yes,
updated,6b4022e8-d378-4a24-a3d9-4f095cab0ff6,C,cards/6b4022e8-d378-4a24-a3d9-4f095cab0ff6/audio.mp3,,yes,
updated,6bf5f254-ceb8-467a-9f1b-114edf4f29d8,S,cards/6bf5f254-ceb8-467a-9f1b-114edf4f29d8/audio.mp3,,yes,
updated,6bf6108b-4b21-4e88-91a4-5d9d0ebdc494,M,cards/6bf6108b-4b21-4e88-91a4-5d9d0ebdc494/global_1776615822767.mp3,,yes,
updated,6c94ce5b-01ae-4779-a827-27500148c707,Q,cards/6c94ce5b-01ae-4779-a827-27500148c707/audio.mp3,,yes,
updated,6c9c62c3-5e21-456d-900b-2a33b68c38bf,ㄋ,cards/6c9c62c3-5e21-456d-900b-2a33b68c38bf/global_1776615001312.mp3,,yes,
updated,6cf38bc7-7b09-4d8b-a4ad-72b736eba15e,ط,cards/6cf38bc7-7b09-4d8b-a4ad-72b736eba15e/global_1776614786071.mp3,,yes,
updated,6d0421c2-4404-403d-95f7-e314d06fab42,M,cards/6d0421c2-4404-403d-95f7-e314d06fab42/audio.mp3,,yes,
updated,6d2bda23-6051-46a5-86f5-e73253a178ff,ẞ,cards/6d2bda23-6051-46a5-86f5-e73253a178ff/audio.mp3,,yes,
updated,6dc82639-c3a1-402b-b6a4-b1b843935517,П,cards/6dc82639-c3a1-402b-b6a4-b1b843935517/global_1776614908886.mp3,,yes,
updated,6dc9aa4e-d918-43ee-8b7f-26b5a5b70014,ひ,cards/6dc9aa4e-d918-43ee-8b7f-26b5a5b70014/audio.mp3,,yes,
updated,6e483d6d-d232-4d85-94ec-8ade2540022a,J,cards/6e483d6d-d232-4d85-94ec-8ade2540022a/global_1776615809851.mp3,,yes,
updated,6fff1a00-4d95-4035-a2dc-884a2dad0f79,9,,"ga,mt,sl",,
updated,705cba9c-fb5f-4028-ac84-435472a9dbea,त,cards/705cba9c-fb5f-4028-ac84-435472a9dbea/audio.mp3,,yes,
updated,708bb538-5567-437b-8bec-645a70497bce,T,cards/708bb538-5567-437b-8bec-645a70497bce/audio.mp3,,yes,
updated,70b1157b-95f4-43c1-bfc0-893e960280a0,G,cards/70b1157b-95f4-43c1-bfc0-893e960280a0/global_1776615666810.mp3,,yes,
updated,70c1ddb4-63d7-4f71-bb7c-641a40d88fc6,P,cards/70c1ddb4-63d7-4f71-bb7c-641a40d88fc6/audio.mp3,,yes,
updated,713906b4-194e-4117-bd41-0115f0d3a708,O,cards/713906b4-194e-4117-bd41-0115f0d3a708/audio.mp3,,yes,
updated,71d6f1a1-b388-400f-b2e3-395af54ea3af,ز,cards/71d6f1a1-b388-400f-b2e3-395af54ea3af/global_1776614764280.mp3,,yes,
updated,72e6cae1-3aeb-4c1a-a3b8-108d52692f26,P,cards/72e6cae1-3aeb-4c1a-a3b8-108d52692f26/global_1776615341178.mp3,,yes,
updated,734a91f3-abb4-4910-a5d2-2f57af271140,S,cards/734a91f3-abb4-4910-a5d2-2f57af271140/audio.mp3,,yes,
updated,74a8d095-b346-4d72-938b-c75e7c03118e,し,cards/74a8d095-b346-4d72-938b-c75e7c03118e/audio.mp3,,yes,
updated,75a0a726-d676-4218-af68-b7de0d71be74,ち,cards/75a0a726-d676-4218-af68-b7de0d71be74/audio.mp3,,yes,
updated,763e0089-5bc4-4826-b622-3f4dfea86246,T,cards/763e0089-5bc4-4826-b622-3f4dfea86246/global_1776615229117.mp3,,yes,
updated,771c3978-d906-4aa6-b162-d313c6b0adb6,I,cards/771c3978-d906-4aa6-b162-d313c6b0adb6/audio.mp3,,yes,
updated,777e5790-8b5b-4454-8d0a-edcadbc16c5f,ण,cards/777e5790-8b5b-4454-8d0a-edcadbc16c5f/audio.mp3,,yes,
updated,778449a3-bf2e-44a8-a751-b7c4162f4164,D,cards/778449a3-bf2e-44a8-a751-b7c4162f4164/audio.mp3,,yes,
updated,782d65a6-5a56-48f0-958e-cd914c15e218,E,cards/782d65a6-5a56-48f0-958e-cd914c15e218/audio.mp3,,yes,
updated,78c0d83b-fc4d-4fb5-9f21-fd8085e39703,É,cards/78c0d83b-fc4d-4fb5-9f21-fd8085e39703/audio.mp3,,yes,
updated,79218346-94a0-4b11-8743-945e840c61b3,む,cards/79218346-94a0-4b11-8743-945e840c61b3/audio.mp3,,yes,
updated,795917f2-58d1-49b0-a4f0-3c0ff9ae5142,Z,cards/795917f2-58d1-49b0-a4f0-3c0ff9ae5142/global_1776615751368.mp3,,yes,
updated,795d7948-ec85-42d0-a845-2df9e9f904e6,Ň,cards/795d7948-ec85-42d0-a845-2df9e9f904e6/global_1776615611434.mp3,,yes,
updated,797c4475-60d0-4075-9164-482399a1a11b,Ģ,cards/797c4475-60d0-4075-9164-482399a1a11b/audio.mp3,,yes,
updated,7999b444-e468-4263-9f07-a53df926aed5,F,cards/7999b444-e468-4263-9f07-a53df926aed5/audio.mp3,,yes,
updated,799f02b8-155c-4b39-8bcf-49af8c63fcff,Ú,cards/799f02b8-155c-4b39-8bcf-49af8c63fcff/audio.mp3,,yes,
updated,79b15305-3329-4c16-9f69-40cb44ee986a,د,cards/79b15305-3329-4c16-9f69-40cb44ee986a/global_1776614751190.mp3,,yes,
updated,7ab04a25-ad41-4e8b-b601-b5779cd727af,Ü,cards/7ab04a25-ad41-4e8b-b601-b5779cd727af/audio.mp3,,yes,
updated,7bf232c6-197b-4d2f-81d7-dfd0b79f90e9,У,cards/7bf232c6-197b-4d2f-81d7-dfd0b79f90e9/global_1776614926494.mp3,,yes,
updated,7bff5360-a2d6-45d5-8f79-1de99f3b573d,ब,cards/7bff5360-a2d6-45d5-8f79-1de99f3b573d/audio.mp3,,yes,
updated,7c708d0a-4db0-48d7-b6c2-d5dbef5a4722,Ц,cards/7c708d0a-4db0-48d7-b6c2-d5dbef5a4722/global_1776614939129.mp3,,yes,
updated,7cff23dd-c3d9-4634-a06c-ad4e4c74665b,Ч,cards/7cff23dd-c3d9-4634-a06c-ad4e4c74665b/global_1776614943895.mp3,,yes,
updated,7cffefd7-009d-4bc4-904a-1d10060c3f57,N,cards/7cffefd7-009d-4bc4-904a-1d10060c3f57/audio.mp3,,yes,
updated,7d473b90-234e-4a77-b8ca-20c0c107d98a,E,cards/7d473b90-234e-4a77-b8ca-20c0c107d98a/audio.mp3,,yes,
updated,7dae2690-abd9-4805-bbac-3f35e6f1729e,É,cards/7dae2690-abd9-4805-bbac-3f35e6f1729e/global_1776615392925.mp3,,yes,
updated,7dbc7845-c022-4e71-a8ee-85843127d607,L,cards/7dbc7845-c022-4e71-a8ee-85843127d607/audio.mp3,,yes,
updated,7dd04033-4cca-48ca-bd61-e8237dd4dfc7,Ê,cards/7dd04033-4cca-48ca-bd61-e8237dd4dfc7/audio.mp3,,yes,
updated,7dfa1a1e-c92b-440f-871b-9f3a5a10e23a,ㅗ,cards/7dfa1a1e-c92b-440f-871b-9f3a5a10e23a/audio.mp3,,yes,
updated,7f2ced66-022d-439d-8cdd-286d82e8cadb,H,cards/7f2ced66-022d-439d-8cdd-286d82e8cadb/global_1776615801068.mp3,,yes,
updated,7f4e8989-aa6c-4a7d-b659-3c6081640fe9,P,cards/7f4e8989-aa6c-4a7d-b659-3c6081640fe9/audio.mp3,,yes,
updated,7f6fd130-5690-45b6-a24c-4e452993d692,ㄊ,cards/7f6fd130-5690-45b6-a24c-4e452993d692/global_1776614996913.mp3,,yes,
updated,7f9529a3-c229-4cf1-898a-142a6102aad2,せ,cards/7f9529a3-c229-4cf1-898a-142a6102aad2/audio.mp3,,yes,
updated,7f96b8ba-88be-4c29-8e09-6fa20fa31337,K,cards/7f96b8ba-88be-4c29-8e09-6fa20fa31337/audio.mp3,,yes,
updated,800dae8e-0a57-46ae-a523-2a74cabfb88d,Â,cards/800dae8e-0a57-46ae-a523-2a74cabfb88d/audio.mp3,,yes,
updated,802a61af-82c0-4413-9057-85b7c6a224f9,Л,cards/802a61af-82c0-4413-9057-85b7c6a224f9/global_1776614891373.mp3,,yes,
updated,81502d54-467f-4350-91bf-b0704fe45bfd,Ä,cards/81502d54-467f-4350-91bf-b0704fe45bfd/audio.mp3,,yes,
updated,815480c0-609e-4b41-abee-1b89ae2e968f,ت,cards/815480c0-609e-4b41-abee-1b89ae2e968f/global_1776614729225.mp3,,yes,
updated,8219e7d0-1ebb-4e8f-aeee-af65d4573a28,L,cards/8219e7d0-1ebb-4e8f-aeee-af65d4573a28/global_1776615818282.mp3,,yes,
updated,82934d21-4b38-44fb-8a72-abb93d8f8a57,C,cards/82934d21-4b38-44fb-8a72-abb93d8f8a57/audio.mp3,,yes,
updated,82a1fbd2-22ee-4a03-85e9-9dfda3228003,ㄷ,cards/82a1fbd2-22ee-4a03-85e9-9dfda3228003/audio.mp3,,yes,
updated,82b51791-3012-4fd2-8c90-bc754683f5db,U,cards/82b51791-3012-4fd2-8c90-bc754683f5db/audio.mp3,,yes,
updated,83a1d415-5b03-423a-84bf-94ba1d868f55,18,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_18_ga.mp3,ga,,
updated,840e64d9-f7ff-493f-bc33-d2df600e79d9,Н,cards/840e64d9-f7ff-493f-bc33-d2df600e79d9/global_1776614899947.mp3,,yes,
updated,8436cfa3-fec1-4b64-9080-52ea6fb9c4fe,B,cards/8436cfa3-fec1-4b64-9080-52ea6fb9c4fe/audio.mp3,,yes,
updated,84388bba-b622-41d5-a70e-1165c45c5636,Š,cards/84388bba-b622-41d5-a70e-1165c45c5636/global_1776615622543.mp3,,yes,
updated,84420f44-c7c4-45a7-a704-23df06dd3f55,З,cards/84420f44-c7c4-45a7-a704-23df06dd3f55/global_1776614874026.mp3,,yes,
updated,8506360b-ec67-49ea-a092-e02c5468cd78,U,cards/8506360b-ec67-49ea-a092-e02c5468cd78/audio.mp3,,yes,
updated,8570d82e-6f98-419a-a34f-73070375dbf4,Ÿ,cards/8570d82e-6f98-419a-a34f-73070375dbf4/audio.mp3,,yes,
updated,85be7816-2f92-43b9-9a17-6a97ad150b39,M,cards/85be7816-2f92-43b9-9a17-6a97ad150b39/audio.mp3,,yes,
updated,86005746-1330-4954-aff4-c48d37db15a1,O,cards/86005746-1330-4954-aff4-c48d37db15a1/audio.mp3,,yes,
updated,86778a80-f6a9-4b23-b85d-c737bf77d64c,ر,cards/86778a80-f6a9-4b23-b85d-c737bf77d64c/global_1776614759991.mp3,,yes,
updated,8678f261-0207-4eb0-9445-4945bd998ded,V,cards/8678f261-0207-4eb0-9445-4945bd998ded/global_1776615862392.mp3,,yes,
updated,868d56c1-35b8-4881-ad07-a7146a6a6627,Ë,cards/868d56c1-35b8-4881-ad07-a7146a6a6627/audio.mp3,,yes,
updated,872e9525-0b8f-455b-8d61-f585e7b69b6f,9,,"ga,mt,sl",,
updated,874cba1d-1b1a-4c13-b9d8-98ce85581ce6,M,cards/874cba1d-1b1a-4c13-b9d8-98ce85581ce6/global_1776615695409.mp3,,yes,
updated,8824740f-d4fe-4e19-aa0a-b611f98e0ee3,Ú,cards/8824740f-d4fe-4e19-aa0a-b611f98e0ee3/global_1776615588581.mp3,,yes,
updated,88b39859-1161-4a59-8e2c-f417217ec34e,ट,cards/88b39859-1161-4a59-8e2c-f417217ec34e/audio.mp3,,yes,
updated,88b4a184-b5f8-412f-bca0-bea215e9a64f,わ,cards/88b4a184-b5f8-412f-bca0-bea215e9a64f/audio.mp3,,yes,
updated,8909f52b-9a43-4e1b-b0b5-020b33e6218f,V,cards/8909f52b-9a43-4e1b-b0b5-020b33e6218f/audio.mp3,,yes,
updated,8a2242cd-cf31-4049-a220-7268db1a9feb,Ļ,cards/8a2242cd-cf31-4049-a220-7268db1a9feb/audio.mp3,,yes,
updated,8b3be437-3d11-455a-b74a-399a614b5678,ह,cards/8b3be437-3d11-455a-b74a-399a614b5678/audio.mp3,,yes,
updated,8bc59fe5-b578-4ac9-933e-8c14b360e615,G,cards/8bc59fe5-b578-4ac9-933e-8c14b360e615/audio.mp3,,yes,
updated,8bc64e5b-35c8-4231-a3ff-ae9d7b9f7100,Ξ,cards/8bc64e5b-35c8-4231-a3ff-ae9d7b9f7100/audio.mp3,,yes,
updated,8c9b37f5-ed03-4a1b-a30f-61885f1e84a4,2,,"ga,mt,sl",,
updated,8cc7aaab-158e-40b9-89b3-48445d1b4597,Ι,cards/8cc7aaab-158e-40b9-89b3-48445d1b4597/audio.mp3,,yes,
updated,8d0763bc-925f-48ce-b499-13a0611d2b28,Z,cards/8d0763bc-925f-48ce-b499-13a0611d2b28/audio.mp3,,yes,
updated,8d76899d-9843-4091-bf91-58f8989956bb,Θ,cards/8d76899d-9843-4091-bf91-58f8989956bb/audio.mp3,,yes,
updated,8ebed174-6f36-426b-b84c-6fd82259e0dd,P,cards/8ebed174-6f36-426b-b84c-6fd82259e0dd/audio.mp3,,yes,
updated,8f6d1262-cfba-4740-b7d8-59beb0057051,12,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ga/audio_num_12_ga.mp3,ga,,
updated,8f893706-6052-4502-8a3b-21d4ebb841b0,M,cards/8f893706-6052-4502-8a3b-21d4ebb841b0/audio.mp3,,yes,
updated,8fd11fda-8c94-45ec-90d7-c03b37dbf9ad,ष,cards/8fd11fda-8c94-45ec-90d7-c03b37dbf9ad/audio.mp3,,yes,
updated,8fe0fb54-cb38-42ed-b19f-b025fb1749f5,Q,cards/8fe0fb54-cb38-42ed-b19f-b025fb1749f5/audio.mp3,,yes,
updated,9039d87c-7df8-43bf-95e6-7062010a9cde,J,cards/9039d87c-7df8-43bf-95e6-7062010a9cde/audio.mp3,,yes,
updated,90b164a9-6089-4136-b0ca-4bf4ddbdc37a,Š,cards/90b164a9-6089-4136-b0ca-4bf4ddbdc37a/audio.mp3,,yes,
updated,91670217-8a5b-4759-a996-4604e2d04892,M,cards/91670217-8a5b-4759-a996-4604e2d04892/audio.mp3,,yes,
updated,918d90ce-0a7c-4377-8edb-2f28e3e0ade8,औ,cards/918d90ce-0a7c-4377-8edb-2f28e3e0ade8/audio.mp3,,yes,
updated,91988da0-7eb5-4ac8-b02c-df4fec8bd84b,V,cards/91988da0-7eb5-4ac8-b02c-df4fec8bd84b/global_1776615367643.mp3,,yes,
updated,9207f1d0-71ef-4cd1-a60d-f1347575f564,ㅕ,cards/9207f1d0-71ef-4cd1-a60d-f1347575f564/audio.mp3,,yes,
updated,92b8d942-5cb1-4ec3-b9b6-369cf3968436,F,cards/92b8d942-5cb1-4ec3-b9b6-369cf3968436/global_1776615662300.mp3,,yes,
updated,931b6fdd-c6fe-4a49-931d-38b09f06f6c3,W,cards/931b6fdd-c6fe-4a49-931d-38b09f06f6c3/audio.mp3,,yes,
updated,932e1061-d5d7-4e07-8f25-4e85722639fb,8,,"ga,mt,sl",,
updated,9375c55c-3276-49a5-b3f4-e47ad9499ebe,H,cards/9375c55c-3276-49a5-b3f4-e47ad9499ebe/audio.mp3,,yes,
updated,938a4a60-902d-4d66-8544-f5be07ad393a,ع,cards/938a4a60-902d-4d66-8544-f5be07ad393a/global_1776614794542.mp3,,yes,
updated,93fc3482-922d-4dc0-8432-428a4201161e,Y,cards/93fc3482-922d-4dc0-8432-428a4201161e/audio.mp3,,yes,
updated,9407f0f8-42a1-4b36-9c61-5b4dec7abefa,Á,cards/9407f0f8-42a1-4b36-9c61-5b4dec7abefa/audio.mp3,,yes,
updated,94ed6dde-875e-4877-9938-61b229b1ef29,ㄏ,cards/94ed6dde-875e-4877-9938-61b229b1ef29/global_1776615020752.mp3,,yes,
updated,94fe4d4c-f410-4bad-bac1-2b482a0e0d92,X,cards/94fe4d4c-f410-4bad-bac1-2b482a0e0d92/audio.mp3,,yes,
updated,95522bf5-7584-422b-8689-0982fe530065,H,cards/95522bf5-7584-422b-8689-0982fe530065/audio.mp3,,yes,
updated,955a797e-1097-4174-9ee7-e5228c7ca13f,ㄱ,cards/955a797e-1097-4174-9ee7-e5228c7ca13f/audio.mp3,,yes,
updated,95711e57-1ed1-471c-a82e-74fe12314c46,も,cards/95711e57-1ed1-471c-a82e-74fe12314c46/audio.mp3,,yes,
updated,95da2fe1-bbe3-4770-87d8-5c76ff4f1e1d,ゆ,cards/95da2fe1-bbe3-4770-87d8-5c76ff4f1e1d/audio.mp3,,yes,
updated,95fe3efd-571f-4212-8793-f8327c2d9837,20,"f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ar/audio_num_20_ar.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/bg/audio_num_20_bg.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/cs/audio_num_20_cs.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/da/audio_num_20_da.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/de/audio_num_20_de.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/el/audio_num_20_el.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/en/audio_num_20_en.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/es/audio_num_20_es.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/et/audio_num_20_et.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fi/audio_num_20_fi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/fr/audio_num_20_fr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hi/audio_num_20_hi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hr/audio_num_20_hr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/hu/audio_num_20_hu.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/id/audio_num_20_id.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/it/audio_num_20_it.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ja/audio_num_20_ja.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ko/audio_num_20_ko.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lt/audio_num_20_lt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/lv/audio_num_20_lv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/nl/audio_num_20_nl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pl/audio_num_20_pl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/pt/audio_num_20_pt.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/ro/audio_num_20_ro.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sk/audio_num_20_sk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/sv/audio_num_20_sv.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tl/audio_num_20_tl.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/tr/audio_num_20_tr.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/uk/audio_num_20_uk.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/vi/audio_num_20_vi.mp3,f2fb4c9c-169b-447d-b8a6-dce72c4ed5ac/numbers/zh/audio_num_20_zh.mp3","ar,bg,cs,da,de,el,en,es,et,fi,fr,hi,hr,hu,id,it,ja,ko,lt,lv,nl,pl,pt,ro,sk,sv,tl,tr,uk,vi,zh",,
updated,9622f769-ee2d-4a8f-88cd-9b5bc7a1edb9,И,cards/9622f769-ee2d-4a8f-88cd-9b5bc7a1edb9/global_1776614878446.mp3,,yes,
updated,978fdd8b-9c70-4527-a69d-44006c823add,B,cards/978fdd8b-9c70-4527-a69d-44006c823add/global_1776615273747.mp3,,yes,
updated,97ae5009-75cf-430f-bb87-d9f68b17098d,ㄹ,cards/97ae5009-75cf-430f-bb87-d9f68b17098d/audio.mp3,,yes,
updated,98160bc8-b5b7-41df-998a-255b57ad7f8d,ठ,cards/98160bc8-b5b7-41df-998a-255b57ad7f8d/audio.mp3,,yes,
updated,983cd323-6025-4703-a65b-81ad3752fd91,T,cards/983cd323-6025-4703-a65b-81ad3752fd91/audio.mp3,,yes,
updated,988a43f1-4b71-478d-ab61-5c16279d6dca,A,cards/988a43f1-4b71-478d-ab61-5c16279d6dca/audio.mp3,,yes,
updated,98d5a760-2fa6-4ef1-b3f1-e7f1e8ad97de,Ω,cards/98d5a760-2fa6-4ef1-b3f1-e7f1e8ad97de/audio.mp3,,yes,
updated,99585164-066f-4c09-a374-efcc0099bd2f,あ,cards/99585164-066f-4c09-a374-efcc0099bd2f/audio.mp3,,yes,
updated,995a8b32-fcd6-4577-934e-148b725c3cbc,Å,cards/995a8b32-fcd6-4577-934e-148b725c3cbc/global_1776615756085.mp3,,yes,
updated,9972314f-865c-4167-97b5-904ff47597bd,V,cards/9972314f-865c-4167-97b5-904ff47597bd/audio.mp3,,yes,
