card_id,subject_id,subject_name,folder_name,field,locale,base_value,correct_locale_value,localized_value,diff_type
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,pl,American Pit Bull Terrier,American Pit Bull Terrier,Amerykański pitbulterier,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,pt,American Pit Bull Terrier,American Pit Bull Terrier,Pitbull Terrier Americano,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sk,American Pit Bull Terrier,American Pit Bull Terrier,Americký pitbulteriér,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sl,American Pit Bull Terrier,American Pit Bull Terrier,Ameriški pit bull terier,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sv,American Pit Bull Terrier,American Pit Bull Terrier,Amerikansk Pit Bull Terrier,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,tr,American Pit Bull Terrier,American Pit Bull Terrier,Amerikan Pit Bull Teriyeri,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,American Pit Bull Terrier,American Pit Bull Terrier,Американський пітбультер'єр,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,vi,American Pit Bull Terrier,American Pit Bull Terrier,Chó sục Pit Bull Mỹ,mismatch
9f19b2a7-bf42-4ed0-9207-e73882e5ea5b,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,American Pit Bull Terrier,American Pit Bull Terrier,美国斗牛犬,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Basset Hound,Basset Hound,كلب الباسط,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Basset Hound,Basset Hound,Басет хаунд,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,cs,Basset Hound,Basset Hound,Baset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,de,Basset Hound,Basset Hound,Basset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Basset Hound,Basset Hound,perro de afloramiento,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,et,Basset Hound,Basset Hound,Basset hagijas,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fi,Basset Hound,Basset Hound,Basset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ga,Basset Hound,Basset Hound,Cú Basset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Basset Hound,Basset Hound,बेसेट हाउंड,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hr,Basset Hound,Basset Hound,Baset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,id,Basset Hound,Basset Hound,Anjing Basset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,it,Basset Hound,Basset Hound,Bassotto,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Basset Hound,Basset Hound,バセットハウンド,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Basset Hound,Basset Hound,바셋 하운드,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lt,Basset Hound,Basset Hound,Basetas,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lv,Basset Hound,Basset Hound,Basets,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,nl,Basset Hound,Basset Hound,Bassethond,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sk,Basset Hound,Basset Hound,Baset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Basset Hound,Basset Hound,Бассет хаунд,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,vi,Basset Hound,Basset Hound,Chó săn Basset,mismatch
a28c7f19-0afc-42ff-822d-b04ade4c3240,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Basset Hound,Basset Hound,巴吉度猎犬,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Akita Inu,Akita Inu,اكيتا اينو,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Akita Inu,Akita Inu,акита ину,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Akita Inu,Akita Inu,akita inu,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fr,Akita Inu,Akita Inu,Akita-Inu,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Akita Inu,Akita Inu,अकिता इनु,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Akita Inu,Akita Inu,秋田犬,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Akita Inu,Akita Inu,아키타견,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Akita Inu,Akita Inu,Акіта-іну,mismatch
a5a7aa99-00e1-4e5e-9971-67b67502f648,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Akita Inu,Akita Inu,秋田犬,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Aidi,Aidi,عايدي,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Aidi,Aidi,Аиди,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Aidi,Aidi,aidi,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fr,Aidi,Aidi,Aïdi,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ga,Aidi,Aidi,Aidiacht,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Aidi,Aidi,ऐडी,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Aidi,Aidi,アイディ,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Aidi,Aidi,아이디,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Aidi,Aidi,Аіді,mismatch
a6528cab-fc24-4902-890e-93799eb3b1a3,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Aidi,Aidi,艾迪,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Braque de l'Ariège,Braque de l'Ariège,براك دي لاريج,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Braque de l'Ariège,Braque de l'Ariège,Брак дьо Ариеж,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Braque de l'Ariège,Braque de l'Ariège,ब्रैक डे ल'एरीज,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Braque de l'Ariège,Braque de l'Ariège,ブラック・ドゥ・ラリエージュ,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Braque de l'Ariège,Braque de l'Ariège,브라크 드 라리에주,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Braque de l'Ariège,Braque de l'Ariège,Брак де л'Ар'єж,mismatch
a75e15d3-e361-4c79-a55c-699d2e783473,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Braque de l'Ariège,Braque de l'Ariège,布拉克·德·阿列日,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Billy,Billy,بيلي,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Billy,Billy,Били,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,el,Billy,Billy,Ρόπαλο,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Billy,Billy,Porra,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fr,Billy,Billy,Gamelle,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Billy,Billy,बील्ली,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hu,Billy,Billy,Fütykösbot,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Billy,Billy,ビリー,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Billy,Billy,곤봉,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lt,Billy,Billy,Bilis,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lv,Billy,Billy,Billijs,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,pl,Billy,Billy,Menażka,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Billy,Billy,Біллі,mismatch
ace604c6-632c-4502-8247-7c7c7df38a9d,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Billy,Billy,比利,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,الأنجلو فرانسيس دي بيتيت فينيري,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,Anglo-Français De Petite Venerie,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fr,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,Anglo-Français De Petite Vénerie,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ga,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,Angla-Francais De Petite Venerie,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,एंग्लो-फ़्रैंकैस डी पेटिट वेनेरी,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,アングロ・フランセ・ド・プティ・ヴェネリー,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,앵글로 프랑세 드 쁘띠 베네리(Anglo-Francais De Petite Venerie),mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,pt,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,Anglo-Francês De Petite Venerie,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,tr,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,Anglo-Français De Petite Venerie,mismatch
aff9c464-5da8-4c82-a44e-b8026895b12a,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Anglo-Francais De Petite Venerie,Anglo-Francais De Petite Venerie,盎格鲁-法兰西小韦内里,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Bichon Frisé,Bichon Frisé,بيشون فريزيه,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Bichon Frisé,Bichon Frisé,бишон фризе,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,cs,Bichon Frisé,Bichon Frisé,Bišonek Frisé,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,el,Bichon Frisé,Bichon Frisé,Μπισόν Φριζέ,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Bichon Frisé,Bichon Frisé,Bichón Frisé,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Bichon Frisé,Bichon Frisé,बायकान फ्राइस,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,id,Bichon Frisé,Bichon Frisé,Bichon Frise,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Bichon Frisé,Bichon Frisé,ビション・フリーゼ,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Bichon Frisé,Bichon Frisé,비숑 프리제,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lt,Bichon Frisé,Bichon Frisé,Bišonas Frisė,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lv,Bichon Frisé,Bichon Frisé,Bišons Frīzs,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sk,Bichon Frisé,Bichon Frisé,Bišónik Frisé,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sl,Bichon Frisé,Bichon Frisé,Bišon Frise,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,tr,Bichon Frisé,Bichon Frisé,Bichon Frise,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Bichon Frisé,Bichon Frisé,Бішон фрізе,mismatch
b075fe32-9562-4ddb-85ac-3462af187a5f,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Bichon Frisé,Bichon Frisé,比熊犬,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Border Collie,Border Collie,بوردر كولي,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Border Collie,Border Collie,бордър коли,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,cs,Border Collie,Border Collie,Border kolie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,de,Border Collie,Border Collie,Border-Collie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Border Collie,Border Collie,collie fronterizo,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,et,Border Collie,Border Collie,Bordercollie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fi,Border Collie,Border Collie,Bordercollie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ga,Border Collie,Border Collie,Teorainn Collie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Border Collie,Border Collie,सीमा की कोल्ली,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,id,Border Collie,Border Collie,collie perbatasan,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,it,Border Collie,Border Collie,Collie di confine,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ja,Border Collie,Border Collie,ボーダーコリー,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ko,Border Collie,Border Collie,보더 콜리,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lt,Border Collie,Border Collie,Borderkolis,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,lv,Border Collie,Border Collie,Borderkollijs,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,nl,Border Collie,Border Collie,Bordercollie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,pt,Border Collie,Border Collie,Border collie,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sk,Border Collie,Border Collie,Border kólia,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,sl,Border Collie,Border Collie,mejni ovčar,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,tr,Border Collie,Border Collie,Kenar kömür ocağı,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,uk,Border Collie,Border Collie,бордер коллі,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,vi,Border Collie,Border Collie,Collie biên giới,mismatch
b123e4e6-49cb-471e-8836-d6c73c4f8d91,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,zh,Border Collie,Border Collie,边境牧羊犬,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ar,Australian terrier,Australian terrier,جحر الاسترالي,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,bg,Australian terrier,Australian terrier,Австралийски териер,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,cs,Australian terrier,Australian terrier,Australský teriér,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,da,Australian terrier,Australian terrier,australsk terrier,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,de,Australian terrier,Australian terrier,Australischer Terrier,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,el,Australian terrier,Australian terrier,Αυστραλιανό τεριέ,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,es,Australian terrier,Australian terrier,terrier australiano,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,et,Australian terrier,Australian terrier,Austraalia terjer,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fi,Australian terrier,Australian terrier,australianterrieri,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,fr,Australian terrier,Australian terrier,Terrier australien,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,ga,Australian terrier,Australian terrier,Bhrocaire na hAstráile,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hi,Australian terrier,Australian terrier,ऑस्ट्रेलियाई टेरियर,mismatch
b35c00a8-1d75-4fd6-bf44-111a71b00cf1,6f3f66e2-2dce-4762-b7a0-e3e1e5c7dbb1,Dog Breeds,,answer,hr,Australian terrier,Australian terrier,Australski terijer,mismatch
